,caudalmiddlefrontal-rh,inferiorparietal-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.12773722627737227,0.12043795620437957,0.12408759124087591,0.12773722627737227,0.12408759124087591,0.12773722627737227,0.12408759124087591,0.12408759124087591
inferiorparietal-rh,0.12686567164179105,0.12313432835820895,0.12686567164179105,0.12686567164179105,0.12313432835820895,0.12313432835820895,0.12313432835820895,0.12686567164179105
precentral-lh,0.1282051282051282,0.12087912087912088,0.12454212454212454,0.1282051282051282,0.12454212454212454,0.12454212454212454,0.12454212454212454,0.12454212454212454
precentral-rh,0.12773722627737227,0.12043795620437957,0.12408759124087591,0.12773722627737227,0.12408759124087591,0.12773722627737227,0.12408759124087591,0.12408759124087591
rostralmiddlefrontal-lh,0.12773722627737227,0.12043795620437957,0.12408759124087591,0.12773722627737227,0.12408759124087591,0.12773722627737227,0.12408759124087591,0.12408759124087591
rostralmiddlefrontal-rh,0.12773722627737227,0.12043795620437957,0.12408759124087591,0.12773722627737227,0.12408759124087591,0.12773722627737227,0.12408759124087591,0.12408759124087591
superiortemporal-lh,0.12773722627737227,0.12043795620437957,0.12408759124087591,0.12773722627737227,0.12408759124087591,0.12773722627737227,0.12408759124087591,0.12408759124087591
superiortemporal-rh,0.1282051282051282,0.12087912087912088,0.12454212454212454,0.1282051282051282,0.12454212454212454,0.12454212454212454,0.12454212454212454,0.12454212454212454
