,caudalmiddlefrontal-rh,inferiorparietal-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.12781954887218044,0.11278195488721804,0.12030075187969924,0.12781954887218044,0.12781954887218044,0.13533834586466165,0.12781954887218044,0.12030075187969924
inferiorparietal-rh,0.12598425196850394,0.11811023622047244,0.12598425196850394,0.12598425196850394,0.12598425196850394,0.12598425196850394,0.12598425196850394,0.12598425196850394
precentral-lh,0.12878787878787878,0.11363636363636363,0.12121212121212122,0.12878787878787878,0.12878787878787878,0.12878787878787878,0.12878787878787878,0.12121212121212122
precentral-rh,0.12781954887218044,0.11278195488721804,0.12030075187969924,0.12781954887218044,0.12781954887218044,0.13533834586466165,0.12781954887218044,0.12030075187969924
rostralmiddlefrontal-lh,0.12781954887218044,0.11278195488721804,0.12030075187969924,0.12781954887218044,0.12781954887218044,0.13533834586466165,0.12781954887218044,0.12030075187969924
rostralmiddlefrontal-rh,0.12781954887218044,0.11278195488721804,0.12030075187969924,0.12781954887218044,0.12781954887218044,0.13533834586466165,0.12781954887218044,0.12030075187969924
superiortemporal-lh,0.12781954887218044,0.11278195488721804,0.12030075187969924,0.12781954887218044,0.12781954887218044,0.13533834586466165,0.12781954887218044,0.12030075187969924
superiortemporal-rh,0.12878787878787878,0.11363636363636363,0.12121212121212122,0.12878787878787878,0.12878787878787878,0.12878787878787878,0.12878787878787878,0.12121212121212122
