,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh
parsopercularis-lh,0.38235294117647056,0.08823529411764706,0.16176470588235295,0.058823529411764705,0.11764705882352941,0.08823529411764706,0.04411764705882353,0.058823529411764705
parstriangularis-rh,0.11764705882352941,0.4264705882352941,0.058823529411764705,0.10294117647058823,0.0,0.07352941176470588,0.0,0.22058823529411764
postcentral-lh,0.1896551724137931,0.05172413793103448,0.46551724137931033,0.08620689655172414,0.13793103448275862,0.0,0.05172413793103448,0.017241379310344827
postcentral-rh,0.1346153846153846,0.1346153846153846,0.09615384615384616,0.4230769230769231,0.057692307692307696,0.019230769230769232,0.0,0.1346153846153846
rostralmiddlefrontal-rh,0.12698412698412698,0.0,0.12698412698412698,0.047619047619047616,0.6825396825396826,0.0,0.015873015873015872,0.0
superiorparietal-lh,0.08333333333333333,0.1,0.0,0.05,0.0,0.6666666666666666,0.0,0.1
superiorparietal-rh,0.027777777777777776,0.0,0.05555555555555555,0.0,0.08333333333333333,0.0,0.8333333333333334,0.0
superiortemporal-rh,0.12,0.3,0.06,0.14,0.0,0.1,0.0,0.28
