,F7,FC5,FC1,CP5,P7,FC3,C5,PO7
F7,0.375,0.0,0.0,0.0,0.275,0.0,0.0,0.35
FC5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.3382352941176471,0.0,0.0,0.0,0.3235294117647059,0.0,0.0,0.3382352941176471
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.3670886075949367,0.0,0.0,0.0,0.27848101265822783,0.0,0.0,0.35443037974683544
