,F7,FC5,FC1,CP5,P7,FC3,C5,PO7
F7,0.3387096774193548,0.0,0.0,0.0,0.3064516129032258,0.0,0.0,0.3548387096774194
FC5,0.0,0.5072463768115942,0.0,0.4927536231884058,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.49230769230769234,0.0,0.5076923076923077,0.0,0.0,0.0,0.0
P7,0.2625,0.0,0.0,0.0,0.3625,0.0,0.0,0.375
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.25,0.0,0.0,0.0,0.3409090909090909,0.0,0.0,0.4090909090909091
