,F7,FC5,FC1,CP5,P7,FC3,C5,PO7
F7,0.35625,0.023214285714285715,0.08482142857142858,0.02857142857142857,0.14017857142857143,0.08482142857142858,0.08571428571428572,0.19642857142857142
FC5,0.04735883424408015,0.5300546448087432,0.00546448087431694,0.3806921675774135,0.0018214936247723133,0.0,0.0036429872495446266,0.030965391621129327
FC1,0.1329639889196676,0.0013850415512465374,0.1772853185595568,0.0,0.1731301939058172,0.1703601108033241,0.18005540166204986,0.16481994459833796
CP5,0.05772811918063315,0.39106145251396646,0.00186219739292365,0.5139664804469274,0.0,0.0,0.00186219739292365,0.0335195530726257
P7,0.16427104722792607,0.0,0.12217659137577003,0.0,0.23819301848049282,0.13449691991786447,0.12422997946611909,0.2166324435318275
FC3,0.12867132867132866,0.0,0.16363636363636364,0.0,0.17622377622377622,0.18461538461538463,0.16643356643356644,0.18041958041958042
C5,0.1322314049586777,0.0013774104683195593,0.174931129476584,0.0,0.174931129476584,0.1721763085399449,0.17768595041322313,0.16666666666666666
PO7,0.2,0.01651376146788991,0.10366972477064221,0.01651376146788991,0.1871559633027523,0.11743119266055047,0.10550458715596331,0.25321100917431194
