,Fp1,F7,TP10,T8,F8,Fp2,TP7,F6
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.4594594594594595,0.0,0.0,0.0,0.0,0.35135135135135137,0.1891891891891892
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.4482758620689655,0.0,0.0,0.0,0.0,0.41379310344827586,0.13793103448275862
F6,0.0,0.38095238095238093,0.0,0.0,0.0,0.0,0.2857142857142857,0.3333333333333333
