,CP1,P7,O1,F8,C1,CP3,PO4,F6
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.34285714285714286,0.0,0.2857142857142857,0.0,0.0,0.0,0.37142857142857144
O1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.34375,0.0,0.3125,0.0,0.0,0.0,0.34375
C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.2926829268292683,0.0,0.24390243902439024,0.0,0.0,0.0,0.4634146341463415
