,CP1,P7,O1,F8,C1,CP3,PO4,F6
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.15,0.85,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.43137254901960786,0.19607843137254902,0.0,0.0,0.37254901960784315
C1,0.0,0.0,0.0,0.34375,0.3125,0.0,0.0,0.34375
CP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.40425531914893614,0.2127659574468085,0.0,0.0,0.3829787234042553
