,CP1,P7,O1,F8,C1,CP3,PO4,F6
CP1,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1,0.0,0.0,0.0,0.0,0.4864864864864865,0.5135135135135135,0.0,0.0
CP3,0.0,0.0,0.0,0.0,0.41304347826086957,0.5869565217391305,0.0,0.0
PO4,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.47368421052631576,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
