,Fp1,F7,CP1,F8,Fp2,AF7,F6,F2
Fp1,0.48717948717948717,0.0,0.0,0.0,0.5128205128205128,0.0,0.0,0.0
F7,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.4878048780487805,0.0,0.0,0.0,0.5121951219512195,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
