,CP1,P7,O1,F8,C1,CP3,PO4,F6
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.5,0.0,0.0,0.0,0.13333333333333333,0.36666666666666664
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.2857142857142857,0.35714285714285715
F6,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.14814814814814814,0.4074074074074074
