,entorhinal-rh,frontalpole-rh,insula-rh,isthmuscingulate-rh,lateraloccipital-rh,parsorbitalis-rh,pericalcarine-rh,temporalpole-rh
entorhinal-rh,0.6708860759493671,0.08860759493670886,0.02531645569620253,0.0,0.0,0.0,0.0,0.21518987341772153
frontalpole-rh,0.0223463687150838,0.3854748603351955,0.2011173184357542,0.11731843575418995,0.0670391061452514,0.055865921787709494,0.0,0.15083798882681565
insula-rh,0.0,0.23703703703703705,0.5185185185185185,0.0,0.0,0.05185185185185185,0.0,0.1925925925925926
isthmuscingulate-rh,0.0,0.1588785046728972,0.0,0.5887850467289719,0.24299065420560748,0.009345794392523364,0.0,0.0
lateraloccipital-rh,0.0,0.09090909090909091,0.0,0.2,0.7090909090909091,0.0,0.0,0.0
parsorbitalis-rh,0.0,0.10619469026548672,0.07964601769911504,0.02654867256637168,0.0,0.6548672566371682,0.0,0.13274336283185842
pericalcarine-rh,0.0,0.0,0.0,0.0,0.0,0.03636363636363636,0.7454545454545455,0.21818181818181817
temporalpole-rh,0.07878787878787878,0.18787878787878787,0.19393939393939394,0.0,0.0,0.10303030303030303,0.06060606060606061,0.37575757575757573
