,entorhinal-lh,frontalpole-rh,fusiform-lh,lingual-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-lh,temporalpole-lh
entorhinal-lh,0.4796747967479675,0.0,0.27235772357723576,0.07317073170731707,0.06097560975609756,0.0,0.04065040650406504,0.07317073170731707
frontalpole-rh,0.0,0.6,0.0,0.0,0.2205128205128205,0.1794871794871795,0.0,0.0
fusiform-lh,0.2138364779874214,0.0,0.3742138364779874,0.21069182389937108,0.0220125786163522,0.0,0.1792452830188679,0.0
lingual-lh,0.07428571428571429,0.0,0.2057142857142857,0.34,0.04857142857142857,0.0,0.3171428571428571,0.014285714285714285
medialorbitofrontal-lh,0.055762081784386616,0.13011152416356878,0.040892193308550186,0.07806691449814127,0.45724907063197023,0.13011152416356878,0.07806691449814127,0.02973977695167286
medialorbitofrontal-rh,0.0,0.1683673469387755,0.0,0.0,0.1989795918367347,0.6326530612244898,0.0,0.0
parahippocampal-lh,0.052941176470588235,0.0,0.17941176470588235,0.3264705882352941,0.05,0.0,0.3735294117647059,0.01764705882352941
temporalpole-lh,0.15384615384615385,0.0,0.0,0.04895104895104895,0.07692307692307693,0.0,0.055944055944055944,0.6643356643356644
