,bankssts-lh,frontalpole-rh,medialorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,parsorbitalis-rh,temporalpole-lh,temporalpole-rh
bankssts-lh,0.6619718309859155,0.0,0.0,0.22065727699530516,0.11737089201877934,0.0,0.0,0.0
frontalpole-rh,0.0,0.7206703910614525,0.0670391061452514,0.0,0.0,0.0446927374301676,0.16759776536312848,0.0
medialorbitofrontal-rh,0.0,0.04861111111111111,0.5277777777777778,0.10069444444444445,0.05555555555555555,0.16666666666666666,0.013888888888888888,0.08680555555555555
parahippocampal-lh,0.17045454545454544,0.0,0.10984848484848485,0.6515151515151515,0.04924242424242424,0.0,0.0,0.01893939393939394
parahippocampal-rh,0.12083333333333333,0.0,0.0625,0.0625,0.7541666666666667,0.0,0.0,0.0
parsorbitalis-rh,0.0,0.01020408163265306,0.25,0.0,0.0,0.5,0.08163265306122448,0.15816326530612246
temporalpole-lh,0.0,0.16352201257861634,0.03773584905660377,0.0,0.0,0.1320754716981132,0.6289308176100629,0.03773584905660377
temporalpole-rh,0.0,0.010256410256410256,0.13846153846153847,0.015384615384615385,0.0,0.14358974358974358,0.020512820512820513,0.6717948717948717
