,TP9,FT10,F4,Fp2,AF7,C5,PO7,AF8
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.40315315315315314,0.32882882882882886,0.0,0.0,0.0,0.268018018018018,0.0
F4,0.0,0.3538083538083538,0.4398034398034398,0.0,0.0,0.0,0.20638820638820637,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.3389355742296919,0.24089635854341737,0.0,0.0,0.0,0.42016806722689076,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
