,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P7,O1,Oz,O2,P4,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,AF8,AF4,F2,FCz
Fp1,0.0491307634164777,0.0,0.0,0.039304610733182165,0.0,0.0,0.0,0.049886621315192746,0.0,0.0,0.0,0.049886621315192746,0.049886621315192746,0.0,0.0,0.021164021164021163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03854875283446712,0.049886621315192746,0.0,0.0491307634164777,0.0,0.0,0.0,0.0,0.0,0.04837490551776266,0.049886621315192746,0.0,0.0,0.0,0.0,0.049886621315192746,0.0,0.047619047619047616,0.0,0.049886621315192746,0.049886621315192746,0.0,0.04157218442932729,0.0,0.0491307634164777,0.0,0.049886621315192746,0.049886621315192746,0.0,0.04383975812547241,0.04081632653061224,0.03250188964474679
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.047619047619047616,0.0,0.0,0.046703296703296704,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.021062271062271064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04304029304029304,0.047619047619047616,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616,0.0,0.04304029304029304,0.0,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616,0.0,0.047619047619047616,0.04487179487179487,0.039377289377289376
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.03896103896103896,0.0,0.0,0.030696576151121605,0.0,0.0,0.0,0.07969303423848878,0.0,0.0,0.0,0.04073199527744982,0.0590318772136954,0.0,0.0,0.01770956316410862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03010625737898465,0.05608028335301062,0.0,0.03837072018890201,0.0,0.0,0.0,0.0,0.0,0.04073199527744982,0.08028335301062574,0.0,0.0,0.0,0.0,0.0690672963400236,0.0,0.04014167650531287,0.0,0.04427390791027155,0.05667060212514758,0.0,0.032467532467532464,0.0,0.03955135773317592,0.0,0.04014167650531287,0.07142857142857142,0.0,0.03423848878394333,0.03423848878394333,0.02538370720188902
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07011686143572621,0.0008347245409015025,0.0,0.0,0.05676126878130217,0.001669449081803005,0.0,0.0,0.0,0.0,0.03589315525876461,0.0,0.0,0.009181969949916527,0.06343906510851419,0.055926544240400666,0.04674457429048414,0.05926544240400668,0.0,0.0,0.0659432387312187,0.0,0.0,0.06343906510851419,0.05759599332220367,0.07011686143572621,0.06010016694490818,0.0,0.0,0.07178631051752922,0.05843071786310518,0.0,0.001669449081803005,0.0,0.0,0.0,0.06176961602671119,0.0,0.0,0.005843071786310518,0.0,0.07178631051752922,0.0,0.011686143572621035,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,0.024390243902439025,0.0,0.0,0.04878048780487805,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,0.04878048780487805,0.04878048780487805,0.04878048780487805,0.04878048780487805,0.0,0.0,0.04878048780487805,0.0,0.0,0.04878048780487805,0.04878048780487805,0.04878048780487805,0.04878048780487805,0.0,0.0,0.04878048780487805,0.04878048780487805,0.0,0.04878048780487805,0.0,0.0,0.0,0.04878048780487805,0.0,0.0,0.04878048780487805,0.0,0.04878048780487805,0.0,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.0
CP1,0.047058823529411764,0.0,0.0,0.03823529411764706,0.0,0.0,0.0,0.05073529411764706,0.0,0.0,0.0,0.05,0.05073529411764706,0.0,0.0,0.022058823529411766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0375,0.05073529411764706,0.0,0.04779411764705882,0.0,0.0,0.0,0.0,0.0,0.05,0.05073529411764706,0.0,0.0,0.0,0.0,0.05073529411764706,0.0,0.045588235294117645,0.0,0.05073529411764706,0.05073529411764706,0.0,0.04044117647058824,0.0,0.04926470588235294,0.0,0.04926470588235294,0.05073529411764706,0.0,0.04264705882352941,0.04264705882352941,0.03161764705882353
Pz,0.04225352112676056,0.0,0.0,0.03329065300896287,0.0,0.0,0.0,0.06274007682458387,0.0,0.0,0.0,0.0441741357234315,0.06274007682458387,0.0,0.0,0.019206145966709345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03265044814340589,0.056338028169014086,0.0,0.041613316261203584,0.0,0.0,0.0,0.0,0.0,0.0441741357234315,0.06402048655569782,0.0,0.0,0.0,0.0,0.06402048655569782,0.0,0.041613316261203584,0.0,0.04737516005121639,0.05761843790012804,0.0,0.035211267605633804,0.0,0.04289372599231754,0.0,0.04353393085787452,0.06274007682458387,0.0,0.03713188220230474,0.03713188220230474,0.027528809218950064
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06484962406015038,0.0009398496240601503,0.0,0.0,0.06296992481203008,0.0018796992481203006,0.0,0.0,0.0,0.0,0.03759398496240601,0.0,0.0,0.007518796992481203,0.06484962406015038,0.06109022556390977,0.04981203007518797,0.06390977443609022,0.0,0.0,0.06484962406015038,0.0,0.0,0.06484962406015038,0.06203007518796992,0.06484962406015038,0.06390977443609022,0.0,0.0,0.06484962406015038,0.06203007518796992,0.0,0.0018796992481203006,0.0,0.0,0.0,0.05639097744360902,0.0,0.0,0.006578947368421052,0.0,0.06484962406015038,0.0,0.007518796992481203,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05084745762711865,0.01694915254237288,0.0,0.0,0.05084745762711865,0.03389830508474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05084745762711865,0.05084745762711865,0.05084745762711865,0.05084745762711865,0.05084745762711865,0.0,0.0,0.05084745762711865,0.0,0.0,0.05084745762711865,0.05084745762711865,0.05084745762711865,0.05084745762711865,0.0,0.0,0.05084745762711865,0.05084745762711865,0.0,0.03389830508474576,0.0,0.0,0.0,0.05084745762711865,0.0,0.0,0.05084745762711865,0.0,0.05084745762711865,0.0,0.05084745762711865,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.04391891891891892,0.0,0.0,0.03547297297297297,0.0,0.0,0.0,0.05067567567567568,0.0,0.0,0.0,0.05067567567567568,0.05067567567567568,0.0,0.0,0.048986486486486486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028716216216216218,0.05067567567567568,0.0,0.04560810810810811,0.0,0.0,0.0,0.0,0.0,0.05067567567567568,0.05067567567567568,0.0,0.0,0.0,0.0,0.05067567567567568,0.0,0.04054054054054054,0.0,0.05067567567567568,0.05067567567567568,0.0,0.028716216216216218,0.0,0.048986486486486486,0.0,0.048986486486486486,0.05067567567567568,0.0,0.04222972972972973,0.05067567567567568,0.030405405405405407
