,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.19672131147540983,0.08196721311475409,0.21311475409836064,0.09836065573770492,0.09836065573770492,0.21311475409836064,0.09836065573770492,0.0
caudalmiddlefrontal-rh,0.07894736842105263,0.47368421052631576,0.3157894736842105,0.0,0.0,0.07894736842105263,0.05263157894736842,0.0
precentral-lh,0.15217391304347827,0.14130434782608695,0.31521739130434784,0.06521739130434782,0.07608695652173914,0.16304347826086957,0.08695652173913043,0.0
rostralmiddlefrontal-lh,0.1111111111111111,0.0,0.1111111111111111,0.37037037037037035,0.2037037037037037,0.1111111111111111,0.09259259259259259,0.0
rostralmiddlefrontal-rh,0.12903225806451613,0.0,0.12903225806451613,0.1935483870967742,0.27419354838709675,0.12903225806451613,0.14516129032258066,0.0
superiortemporal-lh,0.1780821917808219,0.0684931506849315,0.1917808219178082,0.0821917808219178,0.0958904109589041,0.2876712328767123,0.0958904109589041,0.0
superiortemporal-rh,0.14492753623188406,0.057971014492753624,0.15942028985507245,0.11594202898550725,0.15942028985507245,0.14492753623188406,0.21739130434782608,0.0
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
