,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.21153846153846154,0.17307692307692307,0.15384615384615385,0.09615384615384616,0.17307692307692307,0.0,0.17307692307692307,0.019230769230769232
caudalmiddlefrontal-rh,0.09090909090909091,0.29292929292929293,0.1111111111111111,0.050505050505050504,0.21212121212121213,0.050505050505050504,0.1919191919191919,0.0
postcentral-lh,0.11320754716981132,0.20754716981132076,0.18867924528301888,0.09433962264150944,0.20754716981132076,0.0,0.18867924528301888,0.0
rostralmiddlefrontal-lh,0.1,0.16666666666666666,0.16666666666666666,0.23333333333333334,0.16666666666666666,0.0,0.16666666666666666,0.0
rostralmiddlefrontal-rh,0.09090909090909091,0.2222222222222222,0.1111111111111111,0.050505050505050504,0.2828282828282828,0.050505050505050504,0.1919191919191919,0.0
superiortemporal-lh,0.0,0.1875,0.0,0.0,0.3125,0.25,0.25,0.0
superiortemporal-rh,0.08602150537634409,0.1827956989247312,0.12903225806451613,0.053763440860215055,0.20430107526881722,0.053763440860215055,0.2903225806451613,0.0
supramarginal-lh,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.8846153846153846
