,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.23809523809523808,0.09523809523809523,0.07142857142857142,0.11904761904761904,0.14285714285714285,0.2857142857142857,0.047619047619047616,0.0
caudalmiddlefrontal-rh,0.2,0.4,0.0,0.0,0.0,0.26666666666666666,0.13333333333333333,0.0
parstriangularis-rh,0.050505050505050504,0.0,0.42424242424242425,0.1414141414141414,0.1919191919191919,0.0707070707070707,0.12121212121212122,0.0
rostralmiddlefrontal-lh,0.10204081632653061,0.0,0.20408163265306123,0.3469387755102041,0.1836734693877551,0.10204081632653061,0.061224489795918366,0.0
rostralmiddlefrontal-rh,0.11428571428571428,0.0,0.22857142857142856,0.15714285714285714,0.2571428571428571,0.14285714285714285,0.1,0.0
superiortemporal-lh,0.17391304347826086,0.08695652173913043,0.10144927536231885,0.07246376811594203,0.14492753623188406,0.37681159420289856,0.043478260869565216,0.0
superiortemporal-rh,0.058823529411764705,0.058823529411764705,0.19117647058823528,0.07352941176470588,0.14705882352941177,0.07352941176470588,0.39705882352941174,0.0
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
