,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,supramarginal-lh
postcentral-lh,0.6875,0.0625,0.0625,0.0625,0.0,0.0625,0.0,0.0625
postcentral-rh,0.0,0.16417910447761194,0.16417910447761194,0.1791044776119403,0.13432835820895522,0.1791044776119403,0.0,0.1791044776119403
rostralmiddlefrontal-lh,0.0,0.16417910447761194,0.16417910447761194,0.1791044776119403,0.13432835820895522,0.1791044776119403,0.0,0.1791044776119403
superiorfrontal-rh,0.012345679012345678,0.13580246913580246,0.13580246913580246,0.2222222222222222,0.12345679012345678,0.2222222222222222,0.0,0.14814814814814814
superiorparietal-lh,0.0,0.13725490196078433,0.13725490196078433,0.19607843137254902,0.17647058823529413,0.19607843137254902,0.0,0.1568627450980392
superiorparietal-rh,0.012345679012345678,0.13580246913580246,0.13580246913580246,0.2222222222222222,0.12345679012345678,0.2222222222222222,0.0,0.14814814814814814
superiortemporal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
supramarginal-lh,0.0,0.15714285714285714,0.15714285714285714,0.18571428571428572,0.14285714285714285,0.18571428571428572,0.0,0.17142857142857143
