subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state,window
S36,Sess01,MOTOR_EXECUTION-LEFT,0.9913941691836429,0.999999999999998,0.9656623636899498,1.0177509576328088,bootstrap,critical,rtwin_beta
S36,Sess01,MOTOR_EXECUTION-RIGHT,1.0089355630893673,1.0000000000000002,0.982629719788438,1.0361773956850207,bootstrap,critical,rtwin_beta
S36,Sess01,MOTOR_IMAGERY-LEFT,0.991781549799355,1.0,0.9660389082920932,1.016759822271724,bootstrap,critical,rtwin_beta
S36,Sess01,MOTOR_IMAGERY-RIGHT,0.9935921093519329,1.0000000000000016,0.963361866573448,1.0256511370646557,bootstrap,critical,rtwin_beta
S36,Sess01,MOTOR_EXECUTION,1.000164866136505,0.9999999999999991,0.974146041739194,1.0269641766589146,bootstrap,critical,rtwin_beta
S36,Sess01,MOTOR_IMAGERY,0.9926868295756439,1.0000000000000009,0.9647003874327706,1.0212054796681898,bootstrap,critical,rtwin_beta
S36,Sess01,LEFT,0.9915878594914989,0.999999999999999,0.9658506359910215,1.0172553899522665,bootstrap,critical,rtwin_beta
S36,Sess01,RIGHT,1.00126383622065,1.0000000000000009,0.972995793180943,1.0309142663748383,bootstrap,critical,rtwin_beta
S36,Sess01,LEFT_vs_RIGHT,-0.009675976729151214,0.0,-0.0650636303838168,0.04425959677132352,bootstrap,delta,rtwin_beta
S36,Sess01,IMAGERY_vs_EXECUTION,-0.007478036560861101,0.0,-0.06226378922614395,0.047059437928995806,bootstrap,delta,rtwin_beta
S36,Sess01,ME_LEFT_vs_ME_RIGHT,-0.0175413939057244,0.0,-0.07051503199507081,0.03512123784437071,bootstrap,delta,rtwin_beta
S36,Sess01,MI_LEFT_vs_MI_RIGHT,-0.0018105595525779172,0.0,-0.05961222877256256,0.05339795569827599,bootstrap,delta,rtwin_beta
