,Fp1,FT9,C3,TP10,Fp2,AF7,FC3,TP7
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.538961038961039,0.0,0.0,0.461038961038961,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.5034965034965035,0.0,0.0,0.4965034965034965,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
