,Fp1,FT9,C3,TP10,Fp2,AF7,FC3,TP7
Fp1,0.4576271186440678,0.0,0.0,0.0,0.3644067796610169,0.0,0.17796610169491525,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.4046511627906977,0.0,0.0,0.0,0.4,0.0,0.19534883720930232,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.3359375,0.0,0.0,0.0,0.3359375,0.0,0.328125,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
