,Fp1,TP10,FT10,F8,Fp2,AF7,FC3,AF8
Fp1,0.4927536231884058,0.0,0.0,0.0,0.0,0.5072463768115942,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.599250936329588,0.40074906367041196,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.5023474178403756,0.49765258215962443,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.2982456140350877,0.0,0.0,0.0,0.0,0.7017543859649122,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
