,Fp1,FT10,F8,Fp2,AF7,FT7,F6,AF8
Fp1,0.411214953271028,0.0,0.0,0.4143302180685358,0.0,0.0,0.0,0.17445482866043613
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.403030303030303,0.0,0.0,0.42727272727272725,0.0,0.0,0.0,0.1696969696969697
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.33532934131736525,0.0,0.0,0.33532934131736525,0.0,0.0,0.0,0.32934131736526945
