,Fp1,TP10,FT10,F8,Fp2,AF7,FC3,AF8
Fp1,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
TP10,0.0,0.6682692307692307,0.3317307692307692,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.47651006711409394,0.5234899328859061,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.5454545454545454,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
