,Fp1,FT9,C3,TP10,Fp2,AF7,FC3,TP7
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.49411764705882355,0.0,0.0,0.0,0.0,0.0,0.5058823529411764
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.4883720930232558,0.0,0.0,0.0,0.0,0.0,0.5116279069767442
