,Fp1,F7,FT9,TP9,TP10,F8,AF7,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.7246376811594203,0.0,0.2753623188405797,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.5064935064935064,0.0,0.4935064935064935,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.28846153846153844,0.0,0.7115384615384616
