,Fp1,TP9,P3,O1,F8,Fp2,AF7,AF8
Fp1,0.5714285714285714,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0
TP9,0.0,0.4563758389261745,0.0,0.203579418344519,0.18568232662192394,0.0,0.0,0.15436241610738255
P3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.34191176470588236,0.0,0.33455882352941174,0.1875,0.0,0.0,0.13602941176470587
F8,0.0,0.09540636042402827,0.0,0.05771495877502945,0.4452296819787986,0.0,0.0,0.4016489988221437
Fp2,0.4789915966386555,0.0,0.0,0.0,0.0,0.5210084033613446,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.07419712070874862,0.0,0.03875968992248062,0.37763012181616834,0.0,0.0,0.5094130675526024
