,inferiorparietal-rh,parsopercularis-lh,postcentral-rh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.17301038062283736,0.08996539792387544,0.1314878892733564,0.10380622837370242,0.11418685121107267,0.12110726643598616,0.1245674740484429,0.14186851211072665
parsopercularis-lh,0.11428571428571428,0.12857142857142856,0.13333333333333333,0.13333333333333333,0.12380952380952381,0.13333333333333333,0.1,0.13333333333333333
postcentral-rh,0.10810810810810811,0.08408408408408409,0.17117117117117117,0.10810810810810811,0.15615615615615616,0.15615615615615616,0.06906906906906907,0.14714714714714713
rostralmiddlefrontal-rh,0.10852713178294573,0.10852713178294573,0.14728682170542637,0.14728682170542637,0.12790697674418605,0.13178294573643412,0.09689922480620156,0.13178294573643412
superiorparietal-lh,0.10231023102310231,0.07920792079207921,0.16831683168316833,0.10231023102310231,0.18151815181518152,0.1617161716171617,0.0594059405940594,0.14521452145214522
superiorparietal-rh,0.10153846153846154,0.08,0.16615384615384615,0.10153846153846154,0.16,0.17846153846153845,0.06153846153846154,0.15076923076923077
superiortemporal-rh,0.1643192488262911,0.107981220657277,0.11737089201877934,0.1267605633802817,0.09389671361502347,0.10328638497652583,0.1596244131455399,0.1267605633802817
supramarginal-rh,0.11641791044776119,0.08358208955223881,0.1582089552238806,0.10746268656716418,0.14328358208955225,0.15223880597014924,0.07761194029850746,0.16119402985074627
