,inferiorparietal-rh,parsopercularis-lh,postcentral-rh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.37254901960784315,0.0,0.0,0.11764705882352941,0.0784313725490196,0.0,0.3333333333333333,0.09803921568627451
parsopercularis-lh,0.0,0.42857142857142855,0.0,0.25274725274725274,0.13186813186813187,0.07692307692307693,0.08791208791208792,0.02197802197802198
postcentral-rh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rostralmiddlefrontal-rh,0.07947019867549669,0.12582781456953643,0.0,0.3443708609271523,0.11258278145695365,0.039735099337748346,0.2119205298013245,0.08609271523178808
superiorparietal-lh,0.08264462809917356,0.08264462809917356,0.0,0.15702479338842976,0.3305785123966942,0.1322314049586777,0.11570247933884298,0.09917355371900827
superiorparietal-rh,0.0,0.1346153846153846,0.0,0.1346153846153846,0.34615384615384615,0.3076923076923077,0.057692307692307696,0.019230769230769232
superiortemporal-rh,0.24,0.02666666666666667,0.0,0.20666666666666667,0.08,0.006666666666666667,0.35333333333333333,0.08666666666666667
supramarginal-rh,0.2,0.0,0.0,0.21666666666666667,0.16666666666666666,0.0,0.21666666666666667,0.2
