,Fp1,Fz,F8,Fp2,AF7,AF3,AFz,AF4
Fp1,0.7258883248730964,0.0,0.0,0.27411167512690354,0.0,0.0,0.0,0.0
Fz,0.0,0.8204283360790774,0.17957166392092258,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.5023041474654378,0.4976958525345622,0.0,0.0,0.0,0.0,0.0
Fp2,0.5046728971962616,0.0,0.0,0.4953271028037383,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF4,0.0,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.9904761904761905
