,Fp1,Fz,TP9,T8,Fp2,AF7,AFz,AF8
Fp1,0.30997624703087884,0.0,0.0,0.0,0.3004750593824228,0.0,0.24584323040380046,0.14370546318289787
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3039332538736591,0.0,0.0,0.0,0.3218116805721097,0.0,0.24076281287246723,0.133492252681764
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.28243243243243243,0.0,0.0,0.0,0.27297297297297296,0.0,0.28378378378378377,0.1608108108108108
AF8,0.17682020802377416,0.0,0.0,0.0,0.16344725111441308,0.0,0.1738484398216939,0.48588410104011887
