,Fp1,Fz,F8,Fp2,AF7,AF3,AFz,AF4
Fp1,0.4575645756457565,0.0,0.0,0.27253558249868215,0.15972588297311544,0.0,0.11017395888244597,0.0
Fz,0.0,0.6818447168709866,0.18680677174547577,0.0,0.0,0.09223584354932866,0.0,0.03911266783420899
F8,0.0,0.2028985507246377,0.5412728418399496,0.0,0.0,0.1695022054190296,0.0,0.08632640201638311
Fp2,0.25875875875875876,0.0,0.0,0.35785785785785784,0.21771771771771772,0.0,0.16566566566566568,0.0
AF7,0.17051209904333145,0.0,0.0,0.2470455824423185,0.40292628024760835,0.0,0.1795160382667417,0.0
AF3,0.0,0.1272584446190102,0.2128829536527887,0.0,0.0,0.5828750981932443,0.0,0.0769835035349568
AFz,0.11868256672345258,0.0,0.0,0.18796138557637707,0.1788756388415673,0.0,0.514480408858603,0.0
AF4,0.0,0.0785876993166287,0.1560364464692483,0.0,0.0,0.10933940774487472,0.0,0.6560364464692483
