,Fp1,Fz,F8,Fp2,AF7,AF3,AFz,AF4
Fp1,0.36548223350253806,0.0,0.0,0.30456852791878175,0.3299492385786802,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.31693989071038253,0.0,0.0,0.33879781420765026,0.3442622950819672,0.0,0.0,0.0
AF7,0.315,0.0,0.0,0.315,0.37,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
