,Fp1,FT9,T7,TP9,Fp2,AF7,TP7,AF8
Fp1,0.4346153846153846,0.0,0.0,0.0,0.43846153846153846,0.12692307692307692,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.1958762886597938,0.0,0.0,0.0,0.4948453608247423,0.30927835051546393,0.0,0.0
AF7,0.06066176470588235,0.0,0.0,0.0,0.33088235294117646,0.6084558823529411,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
