,Fp1,Fz,TP9,T8,Fp2,AF7,AFz,AF8
Fp1,0.3271604938271605,0.0,0.0,0.0,0.21604938271604937,0.12345679012345678,0.3333333333333333,0.0
Fz,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.167420814479638,0.0,0.0,0.0,0.2986425339366516,0.23076923076923078,0.3031674208144796,0.0
AF7,0.07857142857142857,0.0,0.0,0.0,0.18928571428571428,0.36428571428571427,0.3678571428571429,0.0
AFz,0.08780487804878048,0.0,0.0,0.0,0.10894308943089431,0.16747967479674797,0.6357723577235772,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
