,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fz,0.04467805519053877,0.003942181340341655,0.0,0.0,0.0,0.0,0.04336399474375821,0.0,0.023653088042049936,0.040735873850197106,0.0,0.0,0.0,0.0,0.0,0.03810775295663601,0.0,0.03416557161629435,0.0,0.035479632063074903,0.030223390275952694,0.0,0.04336399474375821,0.026281208935611037,0.04336399474375821,0.045992115637319315,0.0,0.0,0.0,0.0,0.01445466491458607,0.0,0.0,0.0,0.03942181340341656,0.04467805519053877,0.045992115637319315,0.0,0.0,0.04336399474375821,0.0,0.0,0.040735873850197106,0.04336399474375821,0.03679369250985545,0.0,0.0,0.005256241787122208,0.0,0.030223390275952694,0.0,0.0,0.04467805519053877,0.01971090670170828,0.0,0.02890932982917214,0.0,0.02890932982917214,0.04467805519053877,0.035479632063074903
F3,0.015384615384615385,0.06923076923076923,0.046153846153846156,0.046153846153846156,0.06153846153846154,0.05,0.007692307692307693,0.0,0.0,0.0,0.0,0.05384615384615385,0.0,0.057692307692307696,0.04230769230769231,0.0,0.0,0.0,0.06153846153846154,0.0,0.0,0.0,0.007692307692307693,0.0,0.007692307692307693,0.015384615384615385,0.0,0.03076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011538461538461539,0.015384615384615385,0.057692307692307696,0.0,0.007692307692307693,0.0,0.06153846153846154,0.0,0.007692307692307693,0.0,0.057692307692307696,0.0,0.0,0.057692307692307696,0.015384615384615385,0.04230769230769231,0.0,0.011538461538461539,0.015384615384615385,0.05384615384615385,0.0,0.0,0.0,0.011538461538461539,0.0
FT9,0.0,0.03111111111111111,0.06222222222222222,0.06222222222222222,0.06444444444444444,0.06444444444444444,0.0,0.02,0.0,0.0,0.0,0.06444444444444444,0.0,0.06444444444444444,0.06,0.0,0.0,0.0,0.06444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05333333333333334,0.0,0.0,0.0,0.02,0.013333333333333334,0.0,0.0,0.0,0.0,0.06444444444444444,0.0,0.0,0.0,0.06444444444444444,0.0,0.0,0.0,0.06444444444444444,0.0,0.0,0.06444444444444444,0.0,0.03333333333333333,0.0,0.0,0.0,0.06444444444444444,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.028112449799196786,0.05823293172690763,0.06224899598393574,0.0642570281124498,0.0642570281124498,0.0,0.018072289156626505,0.0,0.0,0.0,0.0642570281124498,0.0,0.0642570281124498,0.060240963855421686,0.0,0.0,0.0,0.0642570281124498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05220883534136546,0.0,0.0,0.0,0.024096385542168676,0.018072289156626505,0.006024096385542169,0.0,0.0,0.0,0.0642570281124498,0.0,0.0,0.0,0.0642570281124498,0.0,0.0,0.0,0.0642570281124498,0.0,0.0,0.0642570281124498,0.0,0.030120481927710843,0.0,0.0,0.0,0.0642570281124498,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.028070175438596492,0.05087719298245614,0.056140350877192984,0.07368421052631578,0.06140350877192982,0.0,0.015789473684210527,0.0,0.0,0.0,0.06491228070175438,0.0,0.06666666666666667,0.05964912280701754,0.0,0.0,0.0,0.06842105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0456140350877193,0.0,0.0,0.0,0.021052631578947368,0.02280701754385965,0.012280701754385965,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.06315789473684211,0.0,0.0,0.0,0.06491228070175438,0.0,0.0,0.06666666666666667,0.0,0.02631578947368421,0.0,0.0,0.0,0.06491228070175438,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.028089887640449437,0.054307116104868915,0.0599250936329588,0.06554307116104868,0.06367041198501873,0.0,0.016853932584269662,0.0,0.0,0.0,0.06554307116104868,0.0,0.06554307116104868,0.0599250936329588,0.0,0.0,0.0,0.06554307116104868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04868913857677903,0.0,0.0,0.0,0.02247191011235955,0.020599250936329586,0.009363295880149813,0.0,0.0,0.0,0.06554307116104868,0.0,0.0,0.0,0.06367041198501873,0.0,0.0,0.0,0.06554307116104868,0.0,0.0,0.06554307116104868,0.0,0.028089887640449437,0.0,0.0,0.0,0.06554307116104868,0.0,0.0,0.0,0.0,0.0
T7,0.027385159010600707,0.0,0.0,0.0,0.0,0.0,0.061837455830388695,0.0,0.02120141342756184,0.060954063604240286,0.0,0.0,0.0,0.0,0.0,0.03268551236749117,0.0,0.03180212014134275,0.0,0.026501766784452298,0.027385159010600707,0.0,0.03268551236749117,0.023851590106007067,0.03180212014134275,0.04770318021201413,0.0,0.0,0.0,0.0,0.019434628975265017,0.0,0.0,0.0008833922261484099,0.04946996466431095,0.0627208480565371,0.052120141342756186,0.0,0.0,0.04770318021201413,0.0,0.0,0.04770318021201413,0.0636042402826855,0.029151943462897525,0.0,0.0,0.0035335689045936395,0.0,0.0176678445229682,0.0,0.0,0.05123674911660778,0.01060070671378092,0.0,0.019434628975265017,0.0,0.029151943462897525,0.037985865724381625,0.03180212014134275
TP9,0.0,0.0,0.06428571428571428,0.06428571428571428,0.06428571428571428,0.06428571428571428,0.0,0.05714285714285714,0.0,0.0,0.0,0.06428571428571428,0.0,0.06428571428571428,0.06428571428571428,0.0,0.0,0.0,0.06428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06428571428571428,0.0,0.0,0.0,0.02142857142857143,0.0,0.0,0.0,0.0,0.0,0.06428571428571428,0.0,0.0,0.0,0.06428571428571428,0.0,0.0,0.0,0.06428571428571428,0.0,0.0,0.06428571428571428,0.0,0.02142857142857143,0.0,0.0,0.0,0.06428571428571428,0.0,0.0,0.0,0.0,0.0
CP5,0.028368794326241134,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0,0.040780141843971635,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0,0.0425531914893617,0.0,0.03546099290780142,0.0425531914893617,0.0,0.03900709219858156,0.0425531914893617,0.03723404255319149,0.03900709219858156,0.0,0.0,0.0,0.0,0.031914893617021274,0.0,0.0,0.0,0.0425531914893617,0.0425531914893617,0.040780141843971635,0.0,0.0,0.0425531914893617,0.0,0.0,0.0425531914893617,0.0425531914893617,0.03900709219858156,0.0,0.0,0.0,0.0,0.008865248226950355,0.0,0.0,0.0425531914893617,0.0,0.0,0.02304964539007092,0.0,0.0425531914893617,0.040780141843971635,0.0425531914893617
CP1,0.026556776556776556,0.0,0.0,0.0,0.0,0.0,0.05952380952380952,0.0,0.02197802197802198,0.06227106227106227,0.0,0.0,0.0,0.0,0.0,0.03388278388278388,0.0,0.03296703296703297,0.0,0.027472527472527472,0.028388278388278388,0.0,0.03205128205128205,0.024725274725274724,0.031135531135531136,0.04487179487179487,0.0,0.0,0.0,0.0,0.021062271062271064,0.0,0.0,0.0018315018315018315,0.05128205128205128,0.06227106227106227,0.04945054945054945,0.0,0.0,0.047619047619047616,0.0,0.0,0.048534798534798536,0.06318681318681318,0.03021978021978022,0.0,0.0,0.0027472527472527475,0.0,0.016483516483516484,0.0,0.0,0.048534798534798536,0.009157509157509158,0.0,0.020146520146520148,0.0,0.031135531135531136,0.037545787545787544,0.03296703296703297
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.02888086642599278,0.052346570397111915,0.05776173285198556,0.06678700361010831,0.0631768953068592,0.0,0.016245487364620937,0.0,0.0,0.0,0.06498194945848375,0.0,0.06678700361010831,0.05956678700361011,0.0,0.0,0.0,0.06678700361010831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04693140794223827,0.0,0.0,0.0,0.021660649819494584,0.021660649819494584,0.010830324909747292,0.0,0.0,0.0,0.06678700361010831,0.0,0.0,0.0,0.0631768953068592,0.0,0.0,0.0,0.06678700361010831,0.0,0.0,0.06678700361010831,0.0,0.02707581227436823,0.0,0.0,0.0,0.06498194945848375,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.02821869488536155,0.05114638447971781,0.0564373897707231,0.06878306878306878,0.06172839506172839,0.0,0.015873015873015872,0.0,0.0,0.0,0.06525573192239859,0.0,0.06701940035273368,0.059964726631393295,0.0,0.0,0.0,0.06878306878306878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04585537918871252,0.0,0.0,0.0,0.021164021164021163,0.02292768959435626,0.012345679012345678,0.0,0.0,0.0,0.06701940035273368,0.0,0.0,0.0,0.06349206349206349,0.0,0.0,0.0,0.06525573192239859,0.0,0.0,0.06701940035273368,0.0,0.026455026455026454,0.0,0.0,0.0,0.06525573192239859,0.0,0.0,0.0,0.0,0.0
