,Fz,F3,FC2,AFz,F1,F5,FC4,FCz
Fz,0.2222222222222222,0.25925925925925924,0.25925925925925924,0.0,0.0,0.0,0.0,0.25925925925925924
F3,0.07865168539325842,0.39325842696629215,0.3595505617977528,0.0,0.0,0.0,0.0,0.16853932584269662
FC2,0.08333333333333333,0.36904761904761907,0.36904761904761907,0.0,0.0,0.0,0.0,0.17857142857142858
AFz,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.4444444444444444,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.4074074074074074,0.0,0.0,0.5925925925925926,0.0
FCz,0.13725490196078433,0.29411764705882354,0.29411764705882354,0.0,0.0,0.0,0.0,0.27450980392156865
