,Fp1,Fz,P7,T8,F4,FC4,FT8,F2
Fp1,0.23673469387755103,0.24081632653061225,0.044897959183673466,0.23265306122448978,0.24489795918367346,0.0,0.0,0.0
Fz,0.21739130434782608,0.2427536231884058,0.050724637681159424,0.2391304347826087,0.25,0.0,0.0,0.0
P7,0.16049382716049382,0.19753086419753085,0.20987654320987653,0.2222222222222222,0.20987654320987653,0.0,0.0,0.0
T8,0.20136518771331058,0.23208191126279865,0.05460750853242321,0.2525597269624573,0.2593856655290102,0.0,0.0,0.0
F4,0.18867924528301888,0.2169811320754717,0.04716981132075472,0.22641509433962265,0.32075471698113206,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.6235955056179775,0.23595505617977527,0.1404494382022472
FT8,0.0,0.0,0.0,0.0,0.0,0.3888888888888889,0.37962962962962965,0.23148148148148148
F2,0.0,0.0,0.0,0.0,0.0,0.33783783783783783,0.33783783783783783,0.32432432432432434
