,Fp1,P7,C4,FC6,FC2,AF7,F5,FC4
Fp1,0.49019607843137253,0.5098039215686274,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.3939393939393939,0.6060606060606061,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
