,Fp1,Fz,P7,T8,F4,FC4,FT8,F2
Fp1,0.250936329588015,0.24719101123595505,0.0,0.250936329588015,0.250936329588015,0.0,0.0,0.0
Fz,0.2509157509157509,0.24725274725274726,0.0,0.2509157509157509,0.2509157509157509,0.0,0.0,0.0
P7,0.0,0.0,0.26239669421487605,0.0,0.0,0.2190082644628099,0.26239669421487605,0.256198347107438
T8,0.250936329588015,0.24719101123595505,0.0,0.250936329588015,0.250936329588015,0.0,0.0,0.0
F4,0.2509157509157509,0.24725274725274726,0.0,0.2509157509157509,0.2509157509157509,0.0,0.0,0.0
FC4,0.0,0.0,0.25176470588235295,0.0,0.0,0.2447058823529412,0.25176470588235295,0.25176470588235295
FT8,0.0,0.0,0.26104417670682734,0.0,0.0,0.21485943775100402,0.26506024096385544,0.25903614457831325
F2,0.0,0.0,0.261758691206544,0.0,0.0,0.21881390593047034,0.261758691206544,0.25766871165644173
