,Fp1,Fz,P7,T8,F4,FC4,FT8,F2
Fp1,0.2833492518306272,0.20184654568608723,0.06017191977077364,0.16014008277618594,0.21298949379178606,0.062400509391913404,0.019102196752626553,0.0
Fz,0.207966046359778,0.2761998041136141,0.06105125693764284,0.1772771792360431,0.2007835455435847,0.04342148220698661,0.02742409402546523,0.005876591576885406
P7,0.07211723871962977,0.0717315850366371,0.30736598534516,0.07096027767065176,0.08098727342846124,0.0956421133821828,0.1577323563440031,0.1434631700732742
T8,0.17101252963088384,0.18117168980697596,0.061293599729089064,0.32983406705045715,0.19674906874365053,0.020995597697257028,0.0060954961056552655,0.03284795123603115
F4,0.22521623419827014,0.20326014637391882,0.06919494344644045,0.1936127744510978,0.2870924817032601,0.01763140385894877,0.003992015968063872,0.0
FC4,0.07713178294573643,0.05426356589147287,0.09806201550387597,0.024806201550387597,0.020930232558139535,0.35891472868217056,0.1930232558139535,0.17286821705426356
FT8,0.025236593059936908,0.03391167192429022,0.16600946372239747,0.007886435331230283,0.005520504731861199,0.19913249211356468,0.30402208201892744,0.2582807570977918
F2,0.0,0.007413509060955519,0.1569192751235585,0.04324546952224053,0.0,0.18533772652388797,0.2714168039538715,0.335667215815486
