,Fp1,P7,C4,FC6,FC2,AF7,F5,FC4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.6379310344827587,0.0,0.0,0.0,0.0,0.3620689655172414,0.0
C4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.5121951219512195,0.0,0.0,0.0,0.0,0.4878048780487805,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
