,Fz,F3,FC2,AFz,F1,F5,FC4,FCz
Fz,0.4403292181069959,0.2962962962962963,0.24279835390946503,0.0,0.0,0.0205761316872428,0.0,0.0
F3,0.33658536585365856,0.36097560975609755,0.3024390243902439,0.0,0.0,0.0,0.0,0.0
FC2,0.31843575418994413,0.3463687150837989,0.33519553072625696,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.2777777777777778,0.2847222222222222,0.2013888888888889,0.2361111111111111,0.0
F1,0.0,0.0,0.0,0.22282608695652173,0.40217391304347827,0.1793478260869565,0.1956521739130435,0.0
F5,0.05303030303030303,0.0,0.0,0.20454545454545456,0.22727272727272727,0.29545454545454547,0.2196969696969697,0.0
FC4,0.007352941176470588,0.0,0.0,0.2426470588235294,0.25735294117647056,0.23529411764705882,0.25735294117647056,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
