,Fp1,T7,TP10,FC2,AF3,TP7,AF4,F2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.5673076923076923,0.2403846153846154,0.0,0.0,0.0,0.19230769230769232,0.0
TP10,0.0,0.4426229508196721,0.4426229508196721,0.0,0.0,0.0,0.11475409836065574,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF4,0.0,0.45454545454545453,0.11363636363636363,0.0,0.0,0.0,0.4318181818181818,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
