,Fp1,P7,C4,FC6,FC2,AF7,F5,FC4
Fp1,0.3953488372093023,0.07513416815742398,0.19588550983899822,0.09660107334525939,0.09302325581395349,0.10554561717352415,0.020572450805008944,0.017889087656529516
P7,0.05991440798858773,0.47788873038516405,0.020684736091298145,0.037803138373751786,0.08273894436519258,0.009272467902995721,0.14122681883024252,0.1704707560627675
C4,0.11702127659574468,0.017553191489361703,0.45478723404255317,0.11382978723404255,0.15425531914893617,0.08457446808510638,0.039361702127659576,0.018617021276595744
FC6,0.07610993657505286,0.03875968992248062,0.15081042988019733,0.29105003523608175,0.25158562367864695,0.16772374911909796,0.0,0.023960535588442564
FC2,0.058198097369893675,0.06715165081141578,0.15836597649692222,0.1969781757134863,0.38668158925573587,0.11359820928931169,0.0,0.019026301063234472
AF7,0.11871227364185111,0.013078470824949699,0.16096579476861167,0.24346076458752516,0.20724346076458752,0.25653923541247486,0.0,0.0
F5,0.017721518987341773,0.16624472573839663,0.06244725738396625,0.0,0.0,0.0,0.40759493670886077,0.3459915611814346
FC4,0.0140625,0.1859375,0.02734375,0.025,0.0265625,0.0,0.3203125,0.40078125
