,Fz,F3,FC2,AFz,F1,F5,FC4,FCz
Fz,0.6785714285714286,0.0,0.0,0.0,0.0,0.0,0.32142857142857145,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.28
F1,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.5714285714285714,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.23404255319148937,0.0,0.0,0.0,0.0425531914893617,0.0,0.723404255319149,0.0
FCz,0.0,0.0,0.0,0.5384615384615384,0.0,0.0,0.0,0.46153846153846156
