,parsopercularis-lh,parstriangularis-rh,precentral-lh,precentral-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.71875,0.0,0.28125,0.0,0.0,0.0,0.0,0.0
parstriangularis-rh,0.0,0.5208333333333334,0.20833333333333334,0.0,0.125,0.125,0.0,0.020833333333333332
precentral-lh,0.26666666666666666,0.15555555555555556,0.4888888888888889,0.0,0.0,0.0,0.0,0.08888888888888889
precentral-rh,0.0,0.0,0.0,0.4772727272727273,0.09090909090909091,0.0,0.4318181818181818,0.0
superiorparietal-rh,0.0,0.1590909090909091,0.0,0.11363636363636363,0.5,0.18181818181818182,0.045454545454545456,0.0
superiortemporal-lh,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
superiortemporal-rh,0.0,0.0,0.0,0.47368421052631576,0.05263157894736842,0.0,0.47368421052631576,0.0
supramarginal-lh,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.8947368421052632
