,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,rostralmiddlefrontal-rh,superiortemporal-lh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.7297297297297297,0.0,0.0,0.0,0.12612612612612611,0.0,0.14414414414414414,0.0
parsopercularis-lh,0.0,0.5416666666666666,0.0,0.2777777777777778,0.0,0.013888888888888888,0.0,0.16666666666666666
parstriangularis-rh,0.0,0.0,0.5825242718446602,0.05825242718446602,0.11650485436893204,0.04854368932038835,0.13592233009708737,0.05825242718446602
postcentral-lh,0.0,0.17,0.04,0.42,0.0,0.11,0.0,0.26
rostralmiddlefrontal-rh,0.15384615384615385,0.0,0.13186813186813187,0.0,0.5604395604395604,0.0,0.15384615384615385,0.0
superiortemporal-lh,0.0,0.05714285714285714,0.08571428571428572,0.2857142857142857,0.0,0.3142857142857143,0.0,0.2571428571428571
supramarginal-lh,0.18518518518518517,0.0,0.12037037037037036,0.0,0.12962962962962962,0.0,0.5648148148148148,0.0
supramarginal-rh,0.0,0.1518987341772152,0.05063291139240506,0.3291139240506329,0.0,0.11392405063291139,0.0,0.35443037974683544
