,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiortemporal-lh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.5979381443298969,0.0,0.05154639175257732,0.14432989690721648,0.0,0.0,0.20618556701030927,0.0
parsopercularis-lh,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0.0
parstriangularis-rh,0.10869565217391304,0.0,0.5217391304347826,0.3695652173913043,0.0,0.0,0.0,0.0
rostralmiddlefrontal-rh,0.15384615384615385,0.0,0.18269230769230768,0.5961538461538461,0.0,0.0,0.0673076923076923,0.0
superiorfrontal-rh,0.0,0.16,0.0,0.0,0.84,0.0,0.0,0.0
superiortemporal-lh,0.0,0.0,0.0,0.0,0.0,0.6176470588235294,0.0,0.38235294117647056
supramarginal-lh,0.3013698630136986,0.0,0.0,0.0958904109589041,0.0,0.0,0.6027397260273972,0.0
supramarginal-rh,0.0,0.0,0.0,0.0,0.0,0.3023255813953488,0.0,0.6976744186046512
