,P3,Oz,O2,CP3,P1,P5,PO3,PO4
P3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.24806201550387597,0.24806201550387597,0.24806201550387597,0.24806201550387597,0.007751937984496124
P1,0.0,0.0,0.0,0.24806201550387597,0.24806201550387597,0.24806201550387597,0.24806201550387597,0.007751937984496124
P5,0.0,0.0,0.0,0.24806201550387597,0.24806201550387597,0.24806201550387597,0.24806201550387597,0.007751937984496124
PO3,0.0,0.0,0.0,0.24806201550387597,0.24806201550387597,0.24806201550387597,0.24806201550387597,0.007751937984496124
PO4,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.1111111111111111
