,Oz,O2,FT10,P1,P5,PO3,PO4,PO8
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.33695652173913043,0.33695652173913043,0.32608695652173914,0.0,0.0
P5,0.0,0.0,0.0,0.33695652173913043,0.33695652173913043,0.32608695652173914,0.0,0.0
PO3,0.0,0.0,0.0,0.33695652173913043,0.33695652173913043,0.32608695652173914,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
