,Fp1,P3,Oz,O2,FT10,AFz,PO4,PO8
Fp1,0.15333333333333332,0.08888888888888889,0.1511111111111111,0.0022222222222222222,0.1511111111111111,0.1511111111111111,0.1511111111111111,0.1511111111111111
P3,0.1474820143884892,0.13309352517985612,0.14388489208633093,0.0,0.14388489208633093,0.14388489208633093,0.14388489208633093,0.14388489208633093
Oz,0.15367483296213807,0.08908685968819599,0.1514476614699332,0.0,0.1514476614699332,0.1514476614699332,0.1514476614699332,0.1514476614699332
O2,0.012987012987012988,0.0,0.012987012987012988,0.922077922077922,0.012987012987012988,0.012987012987012988,0.012987012987012988,0.012987012987012988
FT10,0.15367483296213807,0.08908685968819599,0.1514476614699332,0.0,0.1514476614699332,0.1514476614699332,0.1514476614699332,0.1514476614699332
AFz,0.15367483296213807,0.08908685968819599,0.1514476614699332,0.0,0.1514476614699332,0.1514476614699332,0.1514476614699332,0.1514476614699332
PO4,0.15367483296213807,0.08908685968819599,0.1514476614699332,0.0,0.1514476614699332,0.1514476614699332,0.1514476614699332,0.1514476614699332
PO8,0.15367483296213807,0.08908685968819599,0.1514476614699332,0.0,0.1514476614699332,0.1514476614699332,0.1514476614699332,0.1514476614699332
