,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.2512227656736327,0.15651400622498887,0.11382836816362828,0.10404624277456648,0.12272120942641174,0.13561582925744775,0.0542463317029791,0.061805246776345045
frontalpole-rh,0.15841584158415842,0.2304230423042304,0.11791179117911792,0.11971197119711971,0.1323132313231323,0.13186318631863186,0.047254725472547256,0.062106210621062106
medialorbitofrontal-lh,0.11251758087201125,0.11579934364744492,0.2175339896858884,0.15236755743084857,0.15424285044538208,0.15705578996718236,0.06094702297233943,0.029535864978902954
medialorbitofrontal-rh,0.10571840461316674,0.12397885631907736,0.15569437770302738,0.20182604517059105,0.17347429120615088,0.16386352715040844,0.04372897645362806,0.03171552138395002
rostralanteriorcingulate-lh,0.11519716437749225,0.12538768276473194,0.15064244572441293,0.16127603012848915,0.19051838723969872,0.179441736818786,0.03721754541426672,0.04031900753212229
rostralanteriorcingulate-rh,0.12423979148566464,0.12033014769765421,0.14596003475238922,0.15117289313640314,0.17549956559513466,0.19157254561251086,0.0473501303214596,0.043874891398783665
temporalpole-lh,0.09733124018838304,0.08398744113029827,0.10047095761381476,0.07378335949764521,0.06750392464678179,0.0847723704866562,0.47802197802197804,0.0141287284144427
temporalpole-rh,0.1285591026747196,0.1276962899050906,0.061259706643658325,0.06298533218291631,0.08628127696289906,0.09490940465918896,0.02070750647109577,0.4176013805004314
