,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.6478696741854637,0.13659147869674185,0.0,0.0,0.016290726817042606,0.03884711779448621,0.09649122807017543,0.06390977443609022
frontalpole-rh,0.08312958435207823,0.4132029339853301,0.11491442542787286,0.10431947840260798,0.009779951100244499,0.0,0.1328443357783211,0.14180929095354522
lateralorbitofrontal-rh,0.0,0.14525691699604742,0.30039525691699603,0.21936758893280633,0.008893280632411068,0.0,0.16996047430830039,0.15612648221343872
medialorbitofrontal-rh,0.0,0.1274131274131274,0.21042471042471042,0.35424710424710426,0.0,0.0,0.1583011583011583,0.14961389961389962
parahippocampal-lh,0.023547880690737835,0.023547880690737835,0.015698587127158554,0.0,0.8854003139717426,0.01726844583987441,0.03139717425431711,0.0031397174254317113
parahippocampal-rh,0.05904761904761905,0.0,0.0,0.0,0.013333333333333334,0.9123809523809524,0.0,0.015238095238095238
rostralanteriorcingulate-lh,0.0563265306122449,0.1306122448979592,0.1404081632653061,0.1436734693877551,0.014693877551020407,0.0,0.32326530612244897,0.1910204081632653
rostralanteriorcingulate-rh,0.04306969459671104,0.13782302270947533,0.12529365700861395,0.12920908379013313,0.0,0.009397024275646046,0.18089271730618636,0.37431480031323416
