,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,transversetemporal-rh
frontalpole-lh,0.5314009661835749,0.11207729468599034,0.025120772946859903,0.0647342995169082,0.06183574879227053,0.10241545893719807,0.04154589371980676,0.06086956521739131
frontalpole-rh,0.13631284916201117,0.4122905027932961,0.053631284916201116,0.1553072625698324,0.0,0.061452513966480445,0.18100558659217877,0.0
lateralorbitofrontal-rh,0.023474178403755867,0.041471048513302036,0.3215962441314554,0.20892018779342722,0.17918622848200313,0.04773082942097027,0.07589984350547731,0.10172143974960876
medialorbitofrontal-rh,0.04596100278551532,0.0967966573816156,0.19289693593314763,0.35584958217270196,0.09749303621169916,0.032729805013927575,0.13022284122562675,0.04805013927576602
parsorbitalis-rh,0.06611570247933884,0.0,0.19834710743801653,0.1184573002754821,0.3590449954086318,0.0642791551882461,0.04224058769513315,0.15151515151515152
rostralanteriorcingulate-lh,0.11597374179431072,0.04923413566739606,0.06236323851203501,0.0437636761487965,0.07221006564551423,0.5382932166301969,0.08096280087527352,0.037199124726477024
rostralanteriorcingulate-rh,0.0380650277557494,0.1252973830293418,0.0816812053925456,0.14829500396510706,0.04282315622521808,0.06740681998413957,0.464710547184774,0.0317208564631245
transversetemporal-rh,0.08268156424581005,0.0,0.13631284916201117,0.07709497206703911,0.18435754189944134,0.035754189944134075,0.0446927374301676,0.43910614525139663
