,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-lh,0.26373626373626374,0.0,0.10989010989010989,0.13186813186813187,0.13186813186813187,0.0989010989010989,0.16483516483516483,0.0989010989010989
caudalmiddlefrontal-rh,0.0,0.5384615384615384,0.05128205128205128,0.1282051282051282,0.23076923076923078,0.0,0.05128205128205128,0.0
parsopercularis-lh,0.17142857142857143,0.04285714285714286,0.17142857142857143,0.15714285714285714,0.15714285714285714,0.05714285714285714,0.18571428571428572,0.05714285714285714
parstriangularis-rh,0.11702127659574468,0.0425531914893617,0.09574468085106383,0.2978723404255319,0.2553191489361702,0.0,0.19148936170212766,0.0
precentral-lh,0.11224489795918367,0.09183673469387756,0.09183673469387756,0.25510204081632654,0.2857142857142857,0.0,0.16326530612244897,0.0
rostralmiddlefrontal-lh,0.28125,0.0,0.09375,0.0,0.0,0.375,0.09375,0.15625
superiortemporal-lh,0.15789473684210525,0.031578947368421054,0.12631578947368421,0.21052631578947367,0.16842105263157894,0.042105263157894736,0.22105263157894736,0.042105263157894736
supramarginal-lh,0.16981132075471697,0.0,0.05660377358490566,0.0,0.0,0.07547169811320754,0.05660377358490566,0.6415094339622641
