,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-lh,0.30612244897959184,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.32653061224489793,0.20408163265306123,0.04081632653061224,0.0
parsopercularis-lh,0.01694915254237288,0.2033898305084746,0.11864406779661017,0.15254237288135594,0.15254237288135594,0.15254237288135594,0.2033898305084746,0.0
parstriangularis-rh,0.018867924528301886,0.1509433962264151,0.22641509433962265,0.1509433962264151,0.1509433962264151,0.1509433962264151,0.1509433962264151,0.0
precentral-lh,0.01818181818181818,0.18181818181818182,0.12727272727272726,0.16363636363636364,0.16363636363636364,0.16363636363636364,0.18181818181818182,0.0
rostralmiddlefrontal-lh,0.16483516483516483,0.10989010989010989,0.07692307692307693,0.0989010989010989,0.25274725274725274,0.18681318681318682,0.10989010989010989,0.0
superiorfrontal-lh,0.12345679012345678,0.12345679012345678,0.08641975308641975,0.1111111111111111,0.2222222222222222,0.20987654320987653,0.12345679012345678,0.0
superiortemporal-lh,0.01694915254237288,0.2033898305084746,0.11864406779661017,0.15254237288135594,0.15254237288135594,0.15254237288135594,0.2033898305084746,0.0
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
