,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,rostralmiddlefrontal-lh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.4090909090909091,0.0,0.09090909090909091,0.3939393939393939,0.0,0.09090909090909091,0.0,0.015151515151515152
inferiorparietal-rh,0.0,0.5,0.0,0.0,0.4444444444444444,0.027777777777777776,0.027777777777777776,0.0
parsopercularis-lh,0.07042253521126761,0.0,0.36619718309859156,0.18309859154929578,0.0,0.18309859154929578,0.0,0.19718309859154928
rostralmiddlefrontal-lh,0.2755102040816326,0.0,0.14285714285714285,0.3469387755102041,0.0,0.14285714285714285,0.0,0.09183673469387756
superiorparietal-lh,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0
superiortemporal-lh,0.11290322580645161,0.0,0.22580645161290322,0.24193548387096775,0.0,0.24193548387096775,0.03225806451612903,0.14516129032258066
superiortemporal-rh,0.125,0.0,0.0,0.125,0.0,0.25,0.5,0.0
supramarginal-lh,0.0,0.0,0.18461538461538463,0.1076923076923077,0.0,0.1076923076923077,0.0,0.6
