,inferiorparietal-rh,parsopercularis-lh,postcentral-lh,precentral-lh,precentral-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
inferiorparietal-rh,0.1792452830188679,0.03773584905660377,0.16981132075471697,0.1509433962264151,0.14150943396226415,0.16981132075471697,0.1509433962264151,0.0
parsopercularis-lh,0.036036036036036036,0.3153153153153153,0.10810810810810811,0.2072072072072072,0.036036036036036036,0.14414414414414414,0.036036036036036036,0.11711711711711711
postcentral-lh,0.1484375,0.09375,0.1953125,0.1796875,0.1171875,0.140625,0.125,0.0
precentral-lh,0.1,0.15625,0.15,0.2125,0.09375,0.1625,0.09375,0.03125
precentral-rh,0.16483516483516483,0.04395604395604396,0.16483516483516483,0.15384615384615385,0.15384615384615385,0.16483516483516483,0.15384615384615385,0.0
superiortemporal-lh,0.12837837837837837,0.11486486486486487,0.12162162162162163,0.16891891891891891,0.10135135135135136,0.20270270270270271,0.10810810810810811,0.05405405405405406
superiortemporal-rh,0.16494845360824742,0.041237113402061855,0.16494845360824742,0.15463917525773196,0.15463917525773196,0.16494845360824742,0.15463917525773196,0.0
supramarginal-lh,0.0,0.19672131147540983,0.0,0.04918032786885246,0.0,0.09836065573770492,0.0,0.6557377049180327
