,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,isthmuscingulate-lh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.6959459459459459,0.04054054054054054,0.0,0.02533783783783784,0.04222972972972973,0.0,0.15371621621621623,0.04222972972972973
frontalpole-lh,0.028735632183908046,0.6594827586206896,0.04885057471264368,0.004310344827586207,0.021551724137931036,0.0,0.10488505747126436,0.13218390804597702
frontalpole-rh,0.0,0.03840472673559823,0.6336779911373708,0.0,0.0,0.0,0.27031019202363366,0.05760709010339734
isthmuscingulate-lh,0.020604395604395604,0.006868131868131868,0.0,0.7005494505494505,0.2445054945054945,0.0013736263736263737,0.016483516483516484,0.009615384615384616
isthmuscingulate-rh,0.027522935779816515,0.02490170380078637,0.0,0.23197903014416776,0.6644823066841415,0.0,0.03145478374836173,0.019659239842726082
parahippocampal-rh,0.0,0.0,0.0,0.003616636528028933,0.0,0.9710669077757685,0.0,0.02531645569620253
rostralanteriorcingulate-lh,0.07531760435571688,0.06987295825771325,0.16787658802177857,0.009074410163339383,0.019963702359346643,0.0,0.4882032667876588,0.16969147005444646
rostralanteriorcingulate-rh,0.02781456953642384,0.12450331125827814,0.05695364238410596,0.006622516556291391,0.017218543046357615,0.02119205298013245,0.247682119205298,0.49801324503311256
