,bankssts-lh,fusiform-lh,inferiortemporal-lh,isthmuscingulate-lh,isthmuscingulate-rh,lingual-lh,middletemporal-lh,parahippocampal-lh
bankssts-lh,0.4653361344537815,0.004201680672268907,0.01050420168067227,0.16806722689075632,0.028361344537815126,0.0010504201680672268,0.31092436974789917,0.011554621848739496
fusiform-lh,0.002294893861158921,0.25588066551921973,0.17900172117039587,0.028112449799196786,0.1095811818703385,0.20539300057372348,0.012048192771084338,0.2076878944348824
inferiortemporal-lh,0.002748763056624519,0.18361737218251786,0.25068719076415613,0.05497526113249038,0.11105002748763057,0.1742715777899945,0.020890599230346345,0.2017592083562397
isthmuscingulate-lh,0.12025316455696203,0.048259493670886076,0.0925632911392405,0.377373417721519,0.09414556962025317,0.043512658227848104,0.15031645569620253,0.07357594936708861
isthmuscingulate-rh,0.017746913580246913,0.15817901234567902,0.1550925925925926,0.0779320987654321,0.283179012345679,0.12962962962962962,0.023148148148148147,0.1550925925925926
lingual-lh,0.0,0.21210268948655256,0.17787286063569682,0.02750611246943765,0.09657701711491443,0.27383863080684595,0.006723716381418093,0.20537897310513448
middletemporal-lh,0.24821428571428572,0.025892857142857145,0.044642857142857144,0.17232142857142857,0.03214285714285714,0.01607142857142857,0.42232142857142857,0.038392857142857145
parahippocampal-lh,0.0032858707557502738,0.20810514786418402,0.192223439211391,0.04326396495071194,0.10569550930996714,0.19934282584884994,0.017524644030668127,0.23055859802847756
